timeSinceStartMs,timeSinceLastInvocationMs,cpuUsage
52,50,1
103,51,0.9803921568627451
154,51,0.9803921568627451
205,51,0.9803921568627451
255,50,1
305,50,1
356,51,0.9803921568627451
407,51,0.9803921568627451
457,50,1
508,51,0.9803921568627451
559,51,0.9803921568627451
610,51,0.9803921568627451
661,51,0.9803921568627451
711,50,1
761,50,1
811,50,1
861,50,1
911,50,1
961,50,1
1012,51,0.9803921568627451
1062,50,1
1112,50,1
1162,50,1
1212,50,1
1262,50,1
1312,50,1
1362,50,1
1414,52,0.9615384615384615
1465,51,0.9803921568627451
1515,50,1
1565,50,1
1615,50,1
1666,51,0.9803921568627451
1716,50,1
1767,51,0.9803921568627451
1817,50,1
1867,50,1
1917,50,1
1967,50,1
2018,51,0.9803921568627451
2068,50,1
2118,50,1
2168,50,1
2219,51,0.9803921568627451
2270,51,0.9803921568627451
2320,50,1
2370,50,1
2421,51,0.9803921568627451
2471,50,1
2521,50,1
2572,51,0.9803921568627451
2622,50,1
2672,50,1
2723,51,0.9803921568627451
2774,51,0.9803921568627451
2824,50,1
2875,51,0.9803921568627451
2925,50,1
2975,50,1
3025,50,1
3075,50,1
3126,51,0.9803921568627451
3176,50,1
3227,51,0.9803921568627451
3277,50,1
3327,50,1
3378,51,0.9803921568627451
3428,50,1
3478,50,1
3528,50,1
3580,52,0.9615384615384615
3631,51,0.9803921568627451
3681,50,1
3731,50,1
3782,51,0.9803921568627451
3833,51,0.9803921568627451
3883,50,1
3934,51,0.9803921568627451
3984,50,1
4034,50,1
4085,51,0.9803921568627451
4136,51,0.9803921568627451
4186,50,1
4236,50,1
4286,50,1
4336,50,1
4386,50,1
4437,51,0.9803921568627451
4488,51,0.9803921568627451
4539,51,0.9803921568627451
4590,51,0.9803921568627451
4640,50,1
4690,50,1
4741,51,0.9803921568627451
4791,50,1
4851,60,0.8333333333333334
4901,50,1
4952,51,0.9803921568627451
5004,52,0.9615384615384615
5055,51,0.9803921568627451
5105,50,1
5156,51,0.9803921568627451
5206,50,1
5257,51,0.9803921568627451
5307,50,1
5358,51,0.9803921568627451
5408,50,1
5458,50,1
5508,50,1
5558,50,1
5608,50,1
5658,50,1
5708,50,1
5759,51,0.9803921568627451
5809,50,1
5859,50,1
5909,50,1
5960,51,0.9803921568627451
6011,51,0.9803921568627451
6061,50,1
6111,50,1
6161,50,1
6211,50,1
6263,52,0.9615384615384615
6313,50,1
6364,51,0.9803921568627451
6414,50,1
6465,51,0.9803921568627451
6515,50,1
6566,51,0.9803921568627451
6617,51,0.9803921568627451
6667,50,1
6718,51,0.9803921568627451
6768,50,1
6819,51,0.9803921568627451
6870,51,0.9803921568627451
6920,50,1
6970,50,1
7021,51,0.9803921568627451
7071,50,1
7122,51,0.9803921568627451
7173,51,0.9803921568627451
7224,51,0.9803921568627451
7274,50,1
7324,50,1
7374,50,1
7425,51,0.9803921568627451
7475,50,1
7525,50,1
7576,51,0.9803921568627451
7626,50,1
7677,51,0.9803921568627451
7727,50,1
7777,50,1
7828,51,0.9803921568627451
7879,51,0.9803921568627451
7929,50,1
7980,51,0.9803921568627451
8030,50,1
8080,50,1
8130,50,1
8180,50,1
8230,50,1
8280,50,1
8332,52,0.9615384615384615
8383,51,0.9803921568627451
8435,52,0.9615384615384615
8485,50,1
8536,51,0.9803921568627451
8586,50,1
8636,50,1
8686,50,1
8737,51,0.9803921568627451
8788,51,0.9803921568627451
8838,50,1
8888,50,1
8938,50,1
8988,50,1
9038,50,1
9093,55,0.9090909090909091
9144,51,0.9803921568627451
9195,51,0.9803921568627451
9245,50,1
9295,50,1
9345,50,1
9395,50,1
9445,50,1
9496,51,0.9803921568627451
9547,51,0.9803921568627451
9598,51,0.9803921568627451
9648,50,1
9698,50,1
9748,50,1
9799,51,0.9803921568627451
9849,50,1
9899,50,1
9950,51,0.9803921568627451
10000,50,1
10051,51,0.9803921568627451
10102,51,0.9803921568627451
10152,50,1
10202,50,1
10252,50,1
10303,51,0.9803921568627451
10354,51,0.9803921568627451
10404,50,1
10454,50,1
10504,50,1
10554,50,1
10605,51,0.9803921568627451
10655,50,1
10706,51,0.9803921568627451
10757,51,0.9803921568627451
10808,51,0.9803921568627451
10858,50,1
10909,51,0.9803921568627451
10960,51,0.9803921568627451
11010,50,1
11061,51,0.9803921568627451
11111,50,1
11162,51,0.9803921568627451
11212,50,1
11263,51,0.9803921568627451
11313,50,1
11364,51,0.9803921568627451
11415,51,0.9803921568627451
11466,51,0.9803921568627451
11516,50,1
11567,51,0.9803921568627451
11617,50,1
11668,51,0.9803921568627451
11718,50,1
11768,50,1
11819,51,0.9803921568627451
11869,50,1
11920,51,0.9803921568627451
11970,50,1
12020,50,1
12071,51,0.9803921568627451
12122,51,0.9803921568627451
12172,50,1
12223,51,0.9803921568627451
12273,50,1
12323,50,1
12373,50,1
12423,50,1
12473,50,1
12523,50,1
12574,51,0.9803921568627451
12625,51,0.9803921568627451
12675,50,1
12725,50,1
12775,50,1
12825,50,1
12875,50,1
12925,50,1
12975,50,1
13026,51,0.9803921568627451
13076,50,1
13126,50,1
13177,51,0.9803921568627451
13228,51,0.9803921568627451
13278,50,1
