timeSinceStartMs,timeSinceLastInvocationMs,cpuUsage
50.999999999999545,50,1
100.99999999999955,50,1
150.99999999999955,50,1
200.99999999999955,50,1
250.99999999999955,50,1
300.99999999999955,50,1
350.99999999999955,50,1
400.99999999999955,50,1
450.99999999999955,50,1
500.99999999999955,50,1
550.9999999999995,50,1
600.9999999999995,50,1
650.9999999999995,50,1
700.9999999999995,50,1
750.9999999999995,50,1
800.9999999999995,50,1
850.9999999999995,50,1
900.9999999999995,50,1
950.9999999999995,50,1
1000.9999999999995,50,1
1050.9999999999995,50,1
1100.9999999999995,50,1
1150.9999999999995,50,1
1200.9999999999995,50,1
1250.9999999999995,50,1
1300.9999999999995,50,1
1350.9999999999995,50,1
1400.9999999999995,50,1
1450.9999999999995,50,1
1500.9999999999995,50,1
1550.9999999999995,50,1
1600.9999999999995,50,1
1650.9999999999995,50,1
1700.9999999999995,50,1
1750.9999999999995,50,1
1800.9999999999995,50,1
1850.9999999999995,50,1
1900.9999999999995,50,1
1950.9999999999995,50,1
2000.9999999999995,50,1
2050.9999999999995,50,1
2102.9999999999995,52,0.9615384615384615
2152.9999999999995,50,1
2203.9999999999995,51,0.9803921568627451
2253.9999999999995,50,1
2304.0000000000005,50.00000000000091,0.9999999999999818
2354.9999999999995,50.99999999999909,0.9803921568627626
2405.0000000000005,50.00000000000091,0.9999999999999818
2455.9999999999995,50.99999999999909,0.9803921568627626
2506.0000000000005,50.00000000000091,0.9999999999999818
2556.9999999999995,50.99999999999909,0.9803921568627626
2606.9999999999995,50,1
2656.9999999999995,50,1
2706.9999999999995,50,1
2756.9999999999995,50,1
2806.9999999999995,50,1
2856.9999999999995,50,1
2906.9999999999995,50,1
2956.9999999999995,50,1
3006.9999999999995,50,1
3056.9999999999995,50,1
3106.9999999999995,50,1
3156.9999999999995,50,1
3206.9999999999995,50,1
3256.9999999999995,50,1
3306.9999999999995,50,1
3356.9999999999995,50,1
3406.9999999999995,50,1
3456.9999999999995,50,1
3506.9999999999995,50,1
3556.9999999999995,50,1
3606.9999999999995,50,1
3656.9999999999995,50,1
3706.9999999999995,50,1
3756.9999999999995,50,1
3806.9999999999995,50,1
3856.9999999999995,50,1
3906.9999999999995,50,1
3956.9999999999995,50,1
4006.9999999999995,50,1
4056.9999999999995,50,1
4107,50,1
4157,50,1
4207,50,1
4257,50,1
4307,50,1
4357,50,1
4407,50,1
4457,50,1
4507,50,1
4557,50,1
4607,50,1
4657,50,1
4707,50,1
4757,50,1
4807,50,1
4857,50,1
4907,50,1
4957,50,1
5007,50,1
5057,50,1
5107,50,1
5157,50,1
5207,50,1
5257,50,1
5307,50,1
5357,50,1
5407,50,1
5457,50,1
5507,50,1
5557,50,1
5607,50,1
5657,50,1
5707,50,1
5757,50,1
5807,50,1
5857,50,1
5907,50,1
5957,50.00000000000091,0.9999999999999818
6007.999999999998,50.99999999999818,0.98039215686278
6058,50.00000000000091,0.9999999999999818
6108,50,1
6158,50,1
6208,50,1
6258,50,1
6308,50,1
6358,50,1
6408,50,1
6458,50,1
6508,50,1
6558,50,1
6608,50,1
