timeSinceStartMs,timeSinceLastInvocationMs,cpuUsage
52.999999999999545,51,0.9803921568627451
103.99999999999955,51,0.9803921568627451
154.99999999999955,51,0.9803921568627451
205.99999999999955,51,0.9803921568627451
256.99999999999955,51,0.9803921568627451
307.99999999999955,51,0.9803921568627451
359,51.000000000000455,0.9803921568627363
410.99999999999955,51.999999999999545,0.9615384615384699
461.99999999999955,51,0.9803921568627451
512.9999999999995,51,0.9803921568627451
563.9999999999995,51,0.9803921568627451
614.9999999999995,51,0.9803921568627451
665.9999999999995,51,0.9803921568627451
716.9999999999995,51,0.9803921568627451
767.9999999999995,51,0.9803921568627451
818.9999999999995,51,0.9803921568627451
869.9999999999995,51,0.9803921568627451
920.9999999999995,51,0.9803921568627451
972,51.000000000000455,0.9803921568627363
1024,52,0.9615384615384615
1075.9999999999995,51.999999999999545,0.9615384615384699
1126.9999999999995,51,0.9803921568627451
1177.9999999999995,51,0.9803921568627451
1228.9999999999995,51,0.9803921568627451
1279.9999999999995,51,0.9803921568627451
1330.9999999999995,51,0.9803921568627451
1381.9999999999995,51,0.9803921568627451
1432.9999999999995,51,0.9803921568627451
1484,51.000000000000455,0.9803921568627363
1536,52,0.9615384615384615
1587.9999999999995,51.999999999999545,0.9615384615384699
1638.9999999999995,51,0.9803921568627451
1689.9999999999995,51,0.9803921568627451
1740.9999999999995,51,0.9803921568627451
1791.9999999999995,51,0.9803921568627451
1843,51.000000000000455,0.9803921568627363
1894.9999999999995,51.999999999999545,0.9615384615384699
1945.9999999999995,51,0.9803921568627451
1996.9999999999995,51,0.9803921568627451
2047.9999999999995,51,0.9803921568627451
2099.0000000000005,51.00000000000091,0.9803921568627276
2150.9999999999995,51.99999999999909,0.9615384615384783
2201.9999999999995,51,0.9803921568627451
2252.9999999999995,51,0.9803921568627451
2304.0000000000005,51.00000000000091,0.9803921568627276
2355.9999999999995,51.99999999999909,0.9615384615384783
2406.9999999999995,51,0.9803921568627451
2457.9999999999995,51,0.9803921568627451
2508.9999999999995,51,0.9803921568627451
2559.9999999999995,51,0.9803921568627451
2610.9999999999995,51,0.9803921568627451
2661.9999999999995,51,0.9803921568627451
2712.9999999999995,51,0.9803921568627451
2764.0000000000005,51.00000000000091,0.9803921568627276
2815.9999999999995,51.99999999999909,0.9615384615384783
2866.9999999999995,51,0.9803921568627451
2917.9999999999995,51,0.9803921568627451
2968.9999999999995,51,0.9803921568627451
