timeSinceStartMs,timeSinceLastInvocationMs,cpuUsage
984.6149999939371,51.52500000258442,0.970402717078934
1936.569999990752,951.9549999968149,0.05252349113158426
1988.5649999923771,51.99500000162516,0.961630926020525
2932.6399999990826,944.0750000067055,0.05296189391695031
2982.9349999927217,50.29499999363907,0.9941346059513595
3932.9149999975925,949.9800000048708,0.052632687003667064
3983.0499999952735,50.13499999768101,0.9973072704161314
5027.409999995143,1044.3599999998696,0.04787621126815106
5077.569999994012,50.15999999886844,0.9968102073590102
6008.094999997411,930.5250000033993,0.05373310765408489
6059.239999987767,51.144999990356155,0.977612670044539
6933.229999995092,873.9900000073249,0.057208892549778546
6983.359999998356,50.130000003264286,0.9974067424046316
7936.359999992419,952.9999999940628,0.052465897167168415
7986.460000000079,50.10000000766013,0.9980039918633765
8932.795000000624,946.3350000005448,0.05283541240678112
8982.899999988149,50.104999987524934,0.9979044010068641
9934.1349999886,951.2350000004517,0.05256324672659885
10933.009999993374,998.875000004773,0.050056313352282396
10983.09499998868,50.084999995306134,0.9983028851888969
11937.914999987697,954.8199999990175,0.052365890953322565
11987.994999988587,50.08000000088941,0.9984025558928117
12937.884999992093,949.8900000035064,0.052637673835723535
12987.964999992982,50.08000000088941,0.9984025558928117
13932.690000001458,944.725000008475,0.052925454496865705
13982.799999997951,50.10999999649357,0.9978048294451952
14934.144999991986,951.3449999940349,0.05255716906097526
15933.279999997467,999.1350000054808,0.05004328744336423
15983.374999996158,50.09499999869149,0.9981036031800784
16937.89000000106,954.5150000049034,0.052382623635818346
16988.02999999316,50.13999999209773,0.9972078182664581
17937.93000000005,949.9000000068918,0.05263711969642829
17988.054999994347,50.12499999429565,0.9975062345274838
18932.904999994207,944.8499999998603,0.052918452664451915
18983.009999996284,50.10500000207685,0.9979044007170442
19937.879999997676,954.8700000013923,0.052363148910246515
19987.974999996368,50.09499999869149,0.9981036031800784
20933.299999989686,945.3249999933178,0.052891862587314875
20983.38999999396,50.09000000427477,0.9982032340932903
21933.259999990696,949.8699999967357,0.052638782149317095
21983.359999998356,50.10000000766013,0.9980039918633765
25937.489999996615,3954.1299999982584,0.012645006613344029
30937.939999988885,5000.44999999227,0.009999100081008168
35937.96499999007,5000.025000001187,0.009999950000247624
40932.809999998426,4994.845000008354,0.010010320640563695
45935.10499999684,5002.294999998412,0.00999541210584659
50936.02999999712,5000.925000000279,0.009998150342186136
55937.864999999874,5001.835000002757,0.009996331346390363
60936.67499998992,4998.809999990044,0.010002380566594766
65934.064999994,4997.3900000040885,0.010005222726254924
70934.06999998842,5000.004999994417,0.009999990000021167
75937.93499999447,5003.865000006044,0.009992275970662599
80937.91999999667,4999.985000002198,0.010000030000085605
85933.55499999598,4995.634999999311,0.01000873762795058
90933.06999999913,4999.515000003157,0.010000970094092811
95936.13499999628,5003.06499999715,0.00999387375539364
100935.77499999083,4999.639999994542,0.01000072005185465
105936.39499999699,5000.620000006165,0.009998760153728609
110937.91999999667,5001.524999999674,0.009996950929967012
115935.91999998898,4997.999999992317,0.010004001600655635
120936.86499999603,5000.94500000705,0.009998110357128406
125932.93499998981,4996.069999993779,0.010007866182832158
130936.9549999974,5004.020000007586,0.009991966458951843
135937.93999998888,5000.984999991488,0.00999803038803058
140937.91999999667,4999.980000007781,0.010000040000144438
145937.93000000005,5000.010000003385,0.009999980000033229
150932.84499998845,4994.914999988396,0.010010180353442684
155932.99999999,5000.155000001541,0.00999969000960662
160934.9949999887,5001.994999998715,0.00999601159137761
165936.70500000007,5001.710000011371,0.009996581169217393
170932.82499999623,4996.119999996154,0.01000776602644422
175932.8349999996,5000.010000003385,0.009999980000033229
180933.66499998956,5000.829999989946,0.009998340275534366
185935.31499999517,5001.650000005611,0.009996701088629533
190934.78999999934,4999.475000004168,0.01000105011025324
195934.1749999876,4999.384999988251,0.010001230151332113
200934.21500000113,5000.040000013541,0.009999920000612913
205933.44499998784,4999.22999998671,0.010001540237223116
210932.72499999148,4999.280000003637,0.010001440207382589
215935.05999998888,5002.334999997402,0.009995332179877192
220937.9149999877,5002.854999998817,0.009994293258551732
225937.7899999963,4999.875000008615,0.010000250006232926
230937.91999999667,5000.130000000354,0.009999740006759116
235933.34999999206,4995.429999995395,0.010009148361611733
240934.6799999912,5001.329999999143,0.009997340707373552
245937.90999999328,5003.230000002077,0.00999354417046173
251933.04999999236,5995.139999999083,0.008340088805266875
256937.94999999227,5004.899999999907,0.00999020959459748
261937.90999999328,4999.9600000010105,0.010000080000637984
266937.9149999877,5000.004999994417,0.009999990000021167
271937.9249999911,5000.010000003385,0.009999980000033229
276937.9149999877,4999.989999996615,0.01000002000004677
281936.0299999971,4998.11500000942,0.010003771421807174
286933.32999999984,4997.300000002724,0.010005402917570037
291936.314999999,5002.984999999171,0.009994033561965163
296934.734999988,4998.419999988982,0.010003160998897694
