timeSinceStartMs,timeSinceLastInvocationMs,cpuUsage
1053,1052,0.047528517110266164
2106,1053,0.04748338081671415
3160,1054,0.04743833017077799
4210,1050,0.047619047619047616
5260,1050,0.047619047619047616
6312,1052,0.047528517110266164
7362,1050,0.047619047619047616
8416,1054,0.04743833017077799
9471,1055,0.04739336492890995
10526,1055,0.04739336492890995
11577,1051,0.04757373929590866
12630,1053,0.04748338081671415
13685,1055,0.04739336492890995
14735,1050,0.047619047619047616
15786,1051,0.04757373929590866
16836,1050,0.047619047619047616
17886,1050,0.047619047619047616
18938,1052,0.047528517110266164
19992,1054,0.04743833017077799
21042,1050,0.047619047619047616
22092,1050,0.047619047619047616
23142,1050,0.047619047619047616
24192,1050,0.047619047619047616
25243,1051,0.04757373929590866
26297,1054,0.04743833017077799
27347,1050,0.047619047619047616
28397,1050,0.047619047619047616
29452,1055,0.04739336492890995
30503,1051,0.04757373929590866
31553,1050,0.047619047619047616
32605,1052,0.047528517110266164
33656,1051,0.04757373929590866
34707,1051,0.04757373929590866
35759,1052,0.047528517110266164
36812,1053,0.04748338081671415
37863,1051,0.04757373929590866
38914,1051,0.04757373929590866
39966,1052,0.047528517110266164
41020,1054,0.04743833017077799
42075,1055,0.04739336492890995
43125,1050,0.047619047619047616
44175,1050,0.047619047619047616
45225,1050,0.047619047619047616
46275,1050,0.047619047619047616
47327,1052,0.047528517110266164
48382,1055,0.04739336492890995
49435,1053,0.04748338081671415
50486,1051,0.04757373929590866
51540,1054,0.04743833017077799
52593,1053,0.04748338081671415
53643,1050,0.047619047619047616
54695,1052,0.047528517110266164
55749,1054,0.04743833017077799
56801,1052,0.047528517110266164
57856,1055,0.04739336492890995
58906,1050,0.047619047619047616
59962,1056,0.04734848484848485
61016,1054,0.04743833017077799
62070,1054,0.04743833017077799
63119,1049,0.047664442326024785
64169,1050,0.047619047619047616
65221,1052,0.047528517110266164
66275,1054,0.04743833017077799
67328,1053,0.04748338081671415
68383,1055,0.04739336492890995
69434,1051,0.04757373929590866
70489,1055,0.04739336492890995
71540,1051,0.04757373929590866
72591,1051,0.04757373929590866
73644,1053,0.04748338081671415
74694,1050,0.047619047619047616
75745,1051,0.04757373929590866
76795,1050,0.047619047619047616
77850,1055,0.04739336492890995
78902,1052,0.047528517110266164
79953,1051,0.04757373929590866
81002,1049,0.047664442326024785
82052,1050,0.047619047619047616
83102,1050,0.047619047619047616
84151,1049,0.047664442326024785
85202,1051,0.04757373929590866
86256,1054,0.04743833017077799
87307,1051,0.04757373929590866
88358,1051,0.04757373929590866
89412,1054,0.04743833017077799
90463,1051,0.04757373929590866
91515,1052,0.047528517110266164
92570,1055,0.04739336492890995
93625,1055,0.04739336492890995
94679,1054,0.04743833017077799
95728,1049,0.047664442326024785
96779,1051,0.04757373929590866
97829,1050,0.047619047619047616
98879,1050,0.047619047619047616
99930,1051,0.04757373929590866
100980,1050,0.047619047619047616
102034,1054,0.04743833017077799
103084,1050,0.047619047619047616
104133,1049,0.047664442326024785
105183,1050,0.047619047619047616
106233,1050,0.047619047619047616
107283,1050,0.047619047619047616
108334,1051,0.04757373929590866
109383,1049,0.047664442326024785
110433,1050,0.047619047619047616
111483,1050,0.047619047619047616
112533,1050,0.047619047619047616
113586,1053,0.04748338081671415
114640,1054,0.04743833017077799
115695,1055,0.04739336492890995
116750,1055,0.04739336492890995
117800,1050,0.047619047619047616
118855,1055,0.04739336492890995
119905,1050,0.047619047619047616
120954,1049,0.047664442326024785
122009,1055,0.04739336492890995
123059,1050,0.047619047619047616
124111,1052,0.047528517110266164
125165,1054,0.04743833017077799
126219,1054,0.04743833017077799
127272,1053,0.04748338081671415
128326,1054,0.04743833017077799
129381,1055,0.04739336492890995
130436,1055,0.04739336492890995
131491,1055,0.04739336492890995
132545,1054,0.04743833017077799
133598,1053,0.04748338081671415
134648,1050,0.047619047619047616
135703,1055,0.04739336492890995
136754,1051,0.04757373929590866
137809,1055,0.04739336492890995
138863,1054,0.04743833017077799
139917,1054,0.04743833017077799
140970,1053,0.04748338081671415
142021,1051,0.04757373929590866
143075,1054,0.04743833017077799
144125,1050,0.047619047619047616
145174,1049,0.047664442326024785
146228,1054,0.04743833017077799
147283,1055,0.04739336492890995
148337,1054,0.04743833017077799
149389,1052,0.047528517110266164
150440,1051,0.04757373929590866
151495,1055,0.04739336492890995
152548,1053,0.04748338081671415
153601,1053,0.04748338081671415
154656,1055,0.04739336492890995
155711,1055,0.04739336492890995
156765,1054,0.04743833017077799
157820,1055,0.04739336492890995
158873,1053,0.04748338081671415
159926,1053,0.04748338081671415
160981,1055,0.04739336492890995
162035,1054,0.04743833017077799
163090,1055,0.04739336492890995
164141,1051,0.04757373929590866
165191,1050,0.047619047619047616
166246,1055,0.04739336492890995
167301,1055,0.04739336492890995
168355,1054,0.04743833017077799
169410,1055,0.04739336492890995
170465,1055,0.04739336492890995
171516,1051,0.04757373929590866
172566,1050,0.047619047619047616
173620,1054,0.04743833017077799
174673,1053,0.04748338081671415
175728,1055,0.04739336492890995
176782,1054,0.04743833017077799
177832,1050,0.047619047619047616
178886,1054,0.04743833017077799
179941,1055,0.04739336492890995
180992,1051,0.04757373929590866
182043,1051,0.04757373929590866
183093,1050,0.047619047619047616
184148,1055,0.04739336492890995
185201,1053,0.04748338081671415
186255,1054,0.04743833017077799
187305,1050,0.047619047619047616
188360,1055,0.04739336492890995
189412,1052,0.047528517110266164
190467,1055,0.04739336492890995
191517,1050,0.047619047619047616
192567,1050,0.047619047619047616
193622,1055,0.04739336492890995
194677,1055,0.04739336492890995
195732,1055,0.04739336492890995
196786,1054,0.04743833017077799
197841,1055,0.04739336492890995
198896,1055,0.04739336492890995
199951,1055,0.04739336492890995
201001,1050,0.047619047619047616
202053,1052,0.047528517110266164
203107,1054,0.04743833017077799
204161,1054,0.04743833017077799
205216,1055,0.04739336492890995
206271,1055,0.04739336492890995
207321,1050,0.047619047619047616
208373,1052,0.047528517110266164
209427,1054,0.04743833017077799
210477,1050,0.047619047619047616
211530,1053,0.04748338081671415
212580,1050,0.047619047619047616
213633,1053,0.04748338081671415
214688,1055,0.04739336492890995
215741,1053,0.04748338081671415
216792,1051,0.04757373929590866
217842,1050,0.047619047619047616
218892,1050,0.047619047619047616
219942,1050,0.047619047619047616
220992,1050,0.047619047619047616
222043,1051,0.04757373929590866
223098,1055,0.04739336492890995
224150,1052,0.047528517110266164
225205,1055,0.04739336492890995
226259,1054,0.04743833017077799
227313,1054,0.04743833017077799
228363,1050,0.047619047619047616
229416,1053,0.04748338081671415
230466,1050,0.047619047619047616
231519,1053,0.04748338081671415
232574,1055,0.04739336492890995
233629,1055,0.04739336492890995
234678,1049,0.047664442326024785
235733,1055,0.04739336492890995
236784,1051,0.04757373929590866
237835,1051,0.04757373929590866
238885,1050,0.047619047619047616
239935,1050,0.047619047619047616
240988,1053,0.04748338081671415
242043,1055,0.04739336492890995
243094,1051,0.04757373929590866
244145,1051,0.04757373929590866
245200,1055,0.04739336492890995
246250,1050,0.047619047619047616
247300,1050,0.047619047619047616
248355,1055,0.04739336492890995
249411,1056,0.04734848484848485
250466,1055,0.04739336492890995
251521,1055,0.04739336492890995
252580,1059,0.047214353163361665
253631,1051,0.04757373929590866
254683,1052,0.047528517110266164
255733,1050,0.047619047619047616
256784,1051,0.04757373929590866
257834,1050,0.047619047619047616
258887,1053,0.04748338081671415
259947,1060,0.04716981132075472
261006,1059,0.047214353163361665
262063,1057,0.04730368968779565
263123,1060,0.04716981132075472
264177,1054,0.04743833017077799
265227,1050,0.047619047619047616
266286,1059,0.047214353163361665
267346,1060,0.04716981132075472
268395,1049,0.047664442326024785
269450,1055,0.04739336492890995
270509,1059,0.047214353163361665
271562,1053,0.04748338081671415
272617,1055,0.04739336492890995
273671,1054,0.04743833017077799
274730,1059,0.047214353163361665
275789,1059,0.047214353163361665
276843,1054,0.04743833017077799
277902,1059,0.047214353163361665
278962,1060,0.04716981132075472
280012,1050,0.047619047619047616
281065,1053,0.04748338081671415
282125,1060,0.04716981132075472
283179,1054,0.04743833017077799
284239,1060,0.04716981132075472
285299,1060,0.04716981132075472
286359,1060,0.04716981132075472
287418,1059,0.047214353163361665
288471,1053,0.04748338081671415
289530,1059,0.047214353163361665
290581,1051,0.04757373929590866
291639,1058,0.04725897920604915
292691,1052,0.047528517110266164
293743,1052,0.047528517110266164
294802,1059,0.047214353163361665
295852,1050,0.047619047619047616
296911,1059,0.047214353163361665
297969,1058,0.04725897920604915
299022,1053,0.04748338081671415
300076,1054,0.04743833017077799
300244,168,0.2976190476190476
