timeSinceStartMs,timeSinceLastInvocationMs,cpuUsage
1052,1052,0.047528517110266164
2104,1052,0.047528517110266164
3159,1055,0.04739336492890995
4218,1059,0.047214353163361665
5272,1054,0.04743833017077799
6333,1061,0.047125353440150806
7384,1051,0.04757373929590866
8437,1053,0.04748338081671415
9494,1057,0.04730368968779565
10549,1055,0.04739336492890995
11600,1051,0.04757373929590866
12658,1058,0.04725897920604915
13717,1059,0.047214353163361665
14772,1055,0.04739336492890995
15824,1052,0.047528517110266164
16876,1052,0.047528517110266164
17935,1059,0.047214353163361665
18994,1059,0.047214353163361665
20044,1050,0.047619047619047616
21095,1051,0.04757373929590866
22153,1058,0.04725897920604915
23205,1052,0.047528517110266164
24265,1060,0.04716981132075472
25323,1058,0.04725897920604915
26382,1059,0.047214353163361665
27439,1057,0.04730368968779565
28494,1055,0.04739336492890995
29545,1051,0.04757373929590866
30604,1059,0.047214353163361665
31663,1059,0.047214353163361665
35526,3863,0.012943308309603933
40495,4969,0.01006238679814852
45494,4999,0.010002000400080016
50369,4875,0.010256410256410256
55260,4891,0.010222858311183807
60248,4988,0.010024057738572574
65183,4935,0.010131712259371834
70187,5004,0.009992006394884094
75205,5018,0.00996412913511359
80164,4959,0.01008267795926598
85088,4924,0.010154346060113728
90053,4965,0.010070493454179255
95006,4953,0.010094891984655763
99934,4928,0.010146103896103896
104920,4986,0.010028078620136383
109847,4927,0.010148163182463973
114769,4922,0.010158472165786267
119739,4970,0.01006036217303823
124716,4977,0.010046212577858147
129622,4906,0.010191602119853241
134530,4908,0.010187449062754686
139551,5021,0.00995817566221868
144577,5026,0.009948269001193792
149520,4943,0.010115314586283633
154419,4899,0.010206164523372117
159310,4891,0.010222858311183807
164239,4929,0.010144045445323595
169132,4893,0.010218679746576743
174037,4905,0.010193679918450561
179095,5058,0.009885330170027679
184096,5001,0.009998000399920017
189050,4954,0.010092854259184497
194031,4981,0.010038144950813089
198936,4905,0.010193679918450561
203812,4876,0.010254306808859722
208794,4982,0.010036130068245684
213703,4909,0.010185373803218578
218526,4823,0.01036699149906697
223430,4904,0.010195758564437194
228285,4855,0.010298661174047374
233265,4980,0.010040160642570281
238310,5045,0.009910802775024777
243324,5014,0.00997207818109294
248208,4884,0.010237510237510237
253249,5041,0.009918666931164452
258292,5043,0.009914733293674401
263320,5028,0.00994431185361973
268196,4876,0.010254306808859722
273122,4926,0.010150223304912708
278094,4972,0.01005631536604988
283092,4998,0.010004001600640256
287987,4895,0.010214504596527068
292918,4931,0.01013993104846887
297906,4988,0.010024057738572574
300226,2320,0.021551724137931036
