1000_sozcu_com_tr.json,,912978.2440001965,9330.12498497963,0,0,0
1001_rus_ec.json,,910273.2860000134,9.972999334335327,0,0,0
1002_google_com_ph.json,,911177.0420000553,546.4589998722076,0,0,0
1003_auto_ru.json,,907260.3220000267,32.53999972343445,0,0,0
1004_mathworks_com.json,,913846.2799999714,3928.9329969882965,0,0,0
1005_lichess_org.json,,909589.364000082,2949.244005203247,0,900995.3599998951,1775.7580063343048
1006_labanquepostale_fr.json,,909409.2300000191,4542.462002754211,0,0,0
1007_dhgate_com.json,,911164.510999918,5671.0999920368195,0,0,0
1008_jf71qh5v14_com.json,,903231.5209999084,11.06100058555603,0,0,0
1009_hootsuite_com.json,,907617.885999918,5833.983999252319,0,900820.5629999638,3998.420996427536
100_so_com.json,,909140.8289999962,429.45600152015686,0,0,0
1010_turbobit_net.json,,913758.9370000362,9652.363002300262,0,0,0
1011_beytoote_com.json,,916227.1169998646,20759.49500322342,0,1447681988.325,9677.078998804092
1012_mynet_com.json,,916972.992000103,34446.81500697136,0,0,0
1013_php_net.json,,912032.625,1271.3730006217957,0,0,0
1015_mobafire_com.json,,914121.8410000801,47524.59299945831,0,0,0
1016_audible_com.json,,913495.0859999657,12854.904000043869,0,0,0
1017_4399_com.json,,917886.9240000248,2237.0730102062225,0,0,0
1018_cbc_ca.json,,928377.7820000648,36842.56999182701,0,Infinity,34883.92799139023
1019_tempo_co.json,,938585.8259999752,27948.65799856186,0,0,0
101_spotify_com.json,,905204.1050000191,1506.7960019111633,0,0,0
1020_payu_in.json,,924942.4270000458,7480.85000371933,0,0,0
1021_strava_com.json,,924604.5789999962,1148.9930005073547,0,0,0
1022_dhl_de.json,,907523.6770000458,5218.553002357483,167.19499969482422,0,0
1023_sports_ru.json,,917413.1740000248,200147.85600829124,0,909697.3519999981,197467.83900737762
1024_addthis_com.json,,906564.9030001163,1245.9340059757233,0,0,0
1025_pole-emploi_fr.json,,907889.7179999352,1057.298003911972,0,0,0
1026_cima4u_tv.json,,907281.7159998417,2893.0400109291077,0,0,0
1027_ruten_com_tw.json,,921632.1640000343,3674.3809943199158,0,0,0
1028_ccm_net.json,,909473.125,5308.186994075775,0,0,0
1029_href_li.json,,906469.0499999523,47.83299946784973,0,0,0
102_craigslist_org.json,,912007.23300004,174.3050012588501,0,0,0
1030_rajasthan_gov_in.json,,919225.7369999886,13378.74799990654,466.37500047683716,0,0
1031_uber_com.json,,909516.1079998016,4769.944004774094,0,0,0
1032_weibo_cn.json,,908899.7740001678,18.951999187469482,0,0,0
1033_gazzetta_it.json,,907164.5690000057,15348.557002067566,0,0,0
1035_51_la.json,,919716.625,1300.6499989032745,0,0,0
1036_deepl_com.json,,907872.117000103,1159.3410000801086,0,0,0
1037_similarweb_com.json,,912743.1849999428,5103.507999897003,0,898673.5149998665,1268.0980007648468
1038_nasa_gov.json,,911042.5950000286,12508.759002447128,0,0,0
1039_wowkeren_com.json,,911518.5950000286,3841.2590072155,0,0,0
103_soundcloud_com.json,,908442.8079998493,4714.382008314133,0,0,0
1040_latestsocial_com.json,,910270.986000061,2006.7329981327057,0,0,0
1042_medicalnewstoday_com.json,,918885.3380000591,11626.184994220734,0,0,0
1043_ryanair_com.json,,913269.0590000153,15405.683999061584,0,0,0
1044_bellesa_co.json,,910376.0990002155,20085.007995843887,0,0,0
1045_poste_it.json,,907488.7910001278,18.48199987411499,0,0,0
1046_fmovies_to.json,,918344.2269999981,3386.921995162964,0,0,0
1047_tenki_jp.json,,919142.2039999962,11564.616013765335,0,0,0
1049_codecanyon_net.json,,914243.2369999886,2436.9479982852936,0,902079.013999939,714.2979996204376
1050_wargaming_net.json,,913270.4739999771,1569.435003042221,0,0,0
1051_doodle_com.json,,912617.5820000172,2375.204997062683,0,899579.3830001354,445.41399812698364
1052_provincial_com.json,,913555.2479999065,2098.186998605728,0,901250.6540000439,1015.3230020999908
1053_coursehero_com.json,,914661.5360000134,17151.73897957802,0,0,0
1054_xhamsterlive_com.json,,913922.4889998436,6361.506990671158,0,902092.6210000515,2571.815997362137
1055_sxyprn_com.json,,910852.5769999027,8409.739997625351,0,0,0
1056_stanford_edu.json,,911455.1779999733,594.2440006732941,0,0,0
1057_hamariweb_com.json,,914344.9000000954,15757.06701016426,0,0,0
1058_instructables_com.json,,903673.0769999027,1549.2499976158142,0,0,0
1059_express_pk.json,,910203.8899998665,11646.390996932983,0,0,0
105_discordapp_com.json,,908321.2200000286,1408.4389958381653,0,0,0
1060_nba_com.json,,917786.2840001583,73020.38698887825,0,0,0
1061_dailycaller_com.json,,913448.9979999065,5749.6410031318665,0,0,0
1062_reclameaqui_com_br.json,,917871.382999897,8356.66199707985,0,0,0
1063_gaana_com.json,,917714.236000061,4917.505004405975,0,0,0
1064_legit_ng.json,,923206.7369999886,8132.413004159927,0,0,0
1065_pastebin_com.json,,919962.3459999561,6985.541997909546,0,0,0
1066_zara_com.json,,915507.0799999237,4738.493993997574,0,0,0
1068_coinbase_com.json,,906754.510999918,7753.554005861282,0,0,0
1069_gitlab_com.json,,913640.4460000992,4457.010005474091,0,899223.8059999943,1234.706999540329
106_detik_com.json,,910294.2339999676,4974.648007631302,0,897973.7210001945,998.030002117157
1070_google_com_my.json,,908721.8079998493,1226.573001384735,0,0,0
1071_dagospia_com.json,,911958.4379999638,7161.371002912521,0,0,0
1072_filimo_com.json,,911540.1820001602,2212.6549973487854,0,0,0
1073_indiatoday_in.json,,910412.8350000381,5330.735002756119,0,0,0
1074_bluehost_com.json,,916115.1119999886,3580.143002271652,0,0,0
1075_collegedunia_com.json,,915138.2630000114,3777.3879985809326,0,0,0
1076_independent_co_uk.json,,919489.5199999809,49063.01498579979,2746.057002067566,0,0
1077_sapo_pt.json,,919836.6519999504,3035.68799328804,0,0,0
1078_hltv_org.json,,914011.3529999256,1502.9330079555511,0,901200.1789999008,313.4000024795532
1079_study_com.json,,916176.3069999218,3061.8390011787415,0,0,0
107_jianshu_com.json,,969966.486000061,1924.2919986248016,0,0,0
1080_askubuntu_com.json,,912236.2339999676,738.1990013122559,0,901142.5959999561,177.3000020980835
1081_freelancer_com.json,,914709.0700001717,3632.954004764557,0,0,0
1082_chinatimes_com.json,,927108.021999836,20949.212997436523,0,0,0
1083_setare_com.json,,912220.634000063,1131.4620027542114,0,0,0
1084_custhelp_com.json,,917949.8480000496,935.5480029582977,0,0,0
1085_bittorrent_com.json,,906811.0280001163,829.1019997596741,0,0,0
1086_moi_gov_sa.json,,909845.9440000057,798.0980081558228,0,0,0
1087_allocine_fr.json,,908615.4769999981,5813.526005268097,0,0,0
1088_google_ae.json,,904737.7190001011,1014.718001127243,0,0,0
1089_gamib_com.json,,902878.4159998894,552.2369992733002,0,0,0
108_nytimes_com.json,,908850.4440000057,7429.031995773315,0,0,0
1090_farfetch_com.json,,905081.1289999485,5563.035002708435,0,0,0
1091_rutube_ru.json,,911915.7509999275,4743.623999118805,0,0,0
1092_nutaku_net.json,,907867.4119999409,2000.5059928894043,79.60300016403198,0,0
1093_knowyourmeme_com.json,,910289.2369999886,6440.282992601395,0,0,0
1094_kisspng_com.json,,908144.3120000362,1064.6189980506897,0,0,0
1095_humblebundle_com.json,,910408.7680001259,13371.644023895264,130.76699995994568,0,0
1096_yjc_ir.json,,916776.4779999256,4308.20499587059,0,0,0
1097_championat_com.json,,913443.0959999561,24283.31300497055,0,0,0
1098_schwab_com.json,,914350.1009998322,11892.829993486404,0,900623.3220000267,9238.156991958618
1099_neobux_com.json,,910055.0970001221,1124.4489986896515,0,0,0
109_onlinesbi_com.json,,913967.6500000954,541.7180023193359,0,0,0
10_yahoo_com.json,,905306.4609999657,35.80299997329712,0,0,0
1100_digitaltrends_com.json,,905942.1579999924,7612.40000128746,0,0,0
1101_apartments_com.json,,907778.4709999561,7773.837999820709,141.32899975776672,0,0
1102_testbook_com.json,,919258.4739999771,17485.753996133804,0,0,0
1103_spectrum_net.json,,916719.9099998474,9307.718003749847,158.53199982643127,0,0
1104_zerodha_com.json,,908215.8229999542,231.84900188446045,0,0,0
1105_2gis_ru.json,,914326.2269999981,11165.624998569489,666.6949992179871,0,0
